event,date,country,city,artist,album,track,isrc,linkid
click,2021-08-19,India,Mysore,Hoàng Read,The Magic Bomb,The Magic Bomb - Extended Mix,FR59R2143389,8f990f44-6a5d-4294-ab0b-f74e0a8f3b25
click,2021-08-19,United States,Bethlehem,Pop Smoke,Meet The Woo,Dior,USUM71914275,e0e33efc-c062-4fa7-97d1-2c3d14432455
click,2021-08-19,Germany,Schwanewede,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9
click,2021-08-19,United States,Austin,757 BA,IF ITS UP,IF ITS UP,,53e9b714-c5ce-58c6-8ed5-989eee8a9d3a
click,2021-08-19,India,Bhopal,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-19,Italy,Unknown,Olivia Rodrigo,SOUR,good 4 u,USUG12101245,a4a6c5d9-eb71-4987-9e37-762aa9fc740b
click,2021-08-19,United States,Spring Hill,Adso Alejandro,Como Si Nada,Como Si Nada,,fffd0045-29de-522b-b5d8-35786363bf07
click,2021-08-19,Kenya,Nairobi,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c
click,2021-08-19,India,Chandigarh,Leonz,Among Us (Trap Remix),Among Us - Trap Remix,QZMEN2083109,57d2ac39-9a54-4674-b273-6ad9cdbb135d
click,2021-08-19,India,Jaipur,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
click,2021-08-21,Kuwait,Kuwait City,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-21,Saudi Arabia,Riyadh,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9
click,2021-08-21,Saudi Arabia,Riyadh,Mohamed Hamaki,Kol Yom Men Dah,Baeit Maah,EGA1C1900007,52db3420-2f56-4d7d-8b53-57ad96b337d4
click,2021-08-21,Turkey,Karabük,Ed Sheeran,÷ (Deluxe),Perfect,GBAHS1700024,7ba36fe9-da9f-4f14-ac38-920d0346cc3b
click,2021-08-21,Pakistan,Lahore,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
click,2021-08-21,Canada,Levis,"Kayla Nicole, Taylor Girlz, Flo Milli","Bundles 2 (feat. Flo Milli, Taylor Girlz)","Bundles 2 (feat. Flo Milli, Taylor Girlz)",QMCE32100359,fbf4b935-f961-4b13-b1d8-45ad47093559
click,2021-08-21,India,Hyderabad,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3
click,2021-08-21,Saudi Arabia,Jeddah,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd
click,2021-08-21,India,Lucknow,"Justin Quiles, Daddy Yankee, El Alfa",PAM,PAM,USWL12000133,82875218-1d23-4662-a319-bb602a5da617
click,2021-08-21,Saudi Arabia,Jeddah,Mohamed Hamaki,Kol Yom Men Dah,Baeit Maah,EGA1C1900007,52db3420-2f56-4d7d-8b53-57ad96b337d4
click,2021-08-19,United States,Houston,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3
click,2021-08-19,Saudi Arabia,Jeddah,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c
click,2021-08-19,France,Unknown,Pop Smoke,Meet The Woo,Dior,USUM71914275,e0e33efc-c062-4fa7-97d1-2c3d14432455
click,2021-08-19,Germany,Cloppenburg,Issam Alnajjar,Hadal Ahbek,Hadal Ahbek,USL4Q2071965,4f4f5cf4-bca5-43f9-a0bc-32fa104dbabc
click,2021-08-19,Georgia,K'alak'i T'bilisi,Miscél,when you left,when you left,QM42K1907890,2fc15e8b-83aa-40ee-9f9d-5d96c6d4356c
click,2021-08-19,Jordan,Amman,Andrew Andraos,Classycal - Single,Classycal,,38fa1b63-f0a5-57f8-afdf-f76f4a66df74
click,2021-08-19,United States,Tampa,"Elton John, Dua Lipa, PNAU",Cold Heart (PNAU Remix),Cold Heart - PNAU Remix,GBUM72104705,79be7fba-0b11-4379-9df9-4f38388af5e5
click,2021-08-19,United States,Amarillo,Surfaces,Pre-drinks,Sunday Best,,d4c1bf0d-3319-5142-9602-ffaee0b92981
click,2021-08-19,Saudi Arabia,Jeddah,Tyga,Hookah,Hookah,,697c270d-d73a-57de-ac12-e8775415150b
click,2021-08-19,Saudi Arabia,Jeddah,KenTheMan,I'm Perfect,I'm Perfect,US39N2102090,190c7170-4044-4c97-9709-926917155b02
click,2021-08-24,United States,Charlottesville,PinkPantheress,Break It Off,Break It Off,QZES52183092,4f3fd357-b2b0-4ddb-b047-8cef495611d6
click,2021-08-24,Saudi Arabia,Riyadh,Kreepa,Oh No (Instrumental),Oh No (Instrumental),USUYG1343455,44fba5ca-b565-4baa-bba0-c136c5042823
click,2021-08-24,India,Mumbai,"Shawn Mendes, Tainy",Summer Of Love,Summer of Love (Shawn Mendes & Tainy),USUM72114707,d5317591-872a-487d-87cb-10a516643d5f
click,2021-08-24,United States,Indianapolis,carwash,"boyfriend, girlfriend","boyfriend, girlfriend",GBRKQ2115827,19c9ea97-9206-466b-864b-2c27e718ddb5
click,2021-08-24,United Kingdom,Worcester,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-24,France,Unknown,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-24,Russia,Moscow,"Shawn Mendes, Tainy",Summer Of Love,Summer of Love (Shawn Mendes & Tainy),USUM72114707,d5317591-872a-487d-87cb-10a516643d5f
click,2021-08-24,Netherlands,Amsterdam,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-24,Saudi Arabia,Jeddah,KenTheMan,I'm Perfect,I'm Perfect,US39N2102090,190c7170-4044-4c97-9709-926917155b02
click,2021-08-24,Iraq,Duhok,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-19,Saudi Arabia,Jeddah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-19,French Guiana,Macouria,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-19,India,Nagpur,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3
click,2021-08-19,Albania,Unknown,Pop Smoke,Meet The Woo,Dior,USUM71914275,e0e33efc-c062-4fa7-97d1-2c3d14432455
click,2021-08-19,India,Kolkata,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-19,Poland,Poznan,"Lola Indigo, TINI, Belinda",La Niña,La Niña de la Escuela,ES5702100732,7c8bbf79-21c7-4b33-acaf-c8bf5a45c333
click,2021-08-19,Brazil,Macapá,Reyanna Maria,So Pretty,So Pretty,USUM72100871,23199824-9cf5-4b98-942a-34965c3b0cc2
click,2021-08-19,Mexico,Rioverde,Indiomar,Nada Más,Nada Más,,d76b3b73-4c4a-5abc-b99b-753929586f01
click,2021-08-19,Turkey,Magnesia ad Sipylum,Hoàng Read,The Magic Bomb,The Magic Bomb - Extended Mix,FR59R2143389,8f990f44-6a5d-4294-ab0b-f74e0a8f3b25
click,2021-08-19,France,Lagny-sur-Marne,"Justin Quiles, Chimbala, Zion & Lennox",Loco,Loco,USWL12100223,6ec91846-dae0-448e-8afe-a775547c0fad
click,2021-08-22,Réunion,Saint-Denis,"Nelly, Kelly Rowland",Nellyville,Dilemma,USUR10200370,8d4a17c2-c34c-4fd2-98c1-b9b561c47a20
click,2021-08-22,Iraq,Duhok,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-22,Pakistan,Karachi,Beth,Love Songs,I Need Your Love,TCACO1633038,d50fe37d-b227-456f-a234-eb94414f6982
click,2021-08-22,Latvia,Riga,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9
click,2021-08-22,United States,Newport News,Joji,In Tongues (Deluxe),worldstar money (interlude),USUYG1179135,10ec9b91-818c-4b44-a04d-7a058957ee17
click,2021-08-22,France,Unknown,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-22,United States,Pittsburgh,Duncan Laurence,Small Town Boy,Arcade (feat. FLETCHER),NL1TK2000069,cce607e4-1ecb-4ac7-9f83-eb0ce1e1e6d9
click,2021-08-22,Oman,Muscat,Reyanna Maria,So Pretty,So Pretty,USUM72100871,23199824-9cf5-4b98-942a-34965c3b0cc2
click,2021-08-22,Saudi Arabia,Dammam,Leonz,Among Us (Trap Remix),Among Us - Trap Remix,QZMEN2083109,57d2ac39-9a54-4674-b273-6ad9cdbb135d
click,2021-08-22,France,Paris,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-24,France,Unknown,"DLJ, BIDØ",Time Capsule,To the Moon,GBKQU2171093,0211bf4d-0e9d-46c2-889c-f97872280820
click,2021-08-24,India,Hyderabad,Groove Delight,San Andreas,San Andreas - Radio Edit,ES71G1633735,5df02edc-daea-47f0-ac73-0ca9441dfae9
click,2021-08-24,France,Marseille,Groove Delight,San Andreas,San Andreas - Radio Edit,ES71G1633735,5df02edc-daea-47f0-ac73-0ca9441dfae9
click,2021-08-24,Saudi Arabia,Jeddah,Jhay Cortez,Nos Matamos,Nos Matamos,USUM72112523,38eb2b71-d8db-49bb-859b-ace93cf57ba3
click,2021-08-24,India,Mumbai,Duncan Laurence,Small Town Boy,Arcade (feat. FLETCHER),NL1TK2000069,cce607e4-1ecb-4ac7-9f83-eb0ce1e1e6d9
click,2021-08-24,United Kingdom,Bow,Reyanna Maria,So Pretty,So Pretty,USUM72100871,23199824-9cf5-4b98-942a-34965c3b0cc2
click,2021-08-24,France,Paris,Bella Poarch,Build a Bitch,Build a Bitch,USWB12101016,a107c329-5d35-4c7d-8050-50bc69ce7dbc
click,2021-08-24,France,Lyon,"Shawn Mendes, Tainy",Summer Of Love,Summer of Love (Shawn Mendes & Tainy),USUM72114707,d5317591-872a-487d-87cb-10a516643d5f
click,2021-08-24,United Arab Emirates,Abu Dhabi,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
click,2021-08-24,United Kingdom,New Malden,"J Balvin, Skrillex",In Da Getto,In Da Getto,QZM5U2100095,6aebc33e-3788-42c1-be7b-c7a610ebccf5
click,2021-08-19,India,Ludhiana,Sidhu Moose Wala,Akhian,Akhian,QZQLR2005915,c95f1fc1-fab0-4c74-b3f5-52bd3684a713
click,2021-08-19,Saudi Arabia,Riyadh,"Elton John, Dua Lipa, PNAU",Cold Heart (PNAU Remix),Cold Heart - PNAU Remix,GBUM72104705,79be7fba-0b11-4379-9df9-4f38388af5e5
click,2021-08-19,Turkey,Ankara,"Tion Wayne, Russ Millions, ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign, Darkoo",Body Remix feat ArrDee E1 3x3 ZT 3x3 Bugzy Malone Buni Fivio Foreign Darkoo,Body Remix feat ArrDee E1 3x3 ZT 3x3 Bugzy Malone Buni Fivio Foreign Darkoo,GBAHS2100229,5bf02874-e522-44e2-9013-edb794731c56
click,2021-08-19,Saudi Arabia,Jeddah,Ricky Rich,Habibi,Habibi,,a3187a45-b3e3-5897-a798-097496052deb
click,2021-08-19,Morocco,Marrakesh,Capella Grey,GYALIS,GYALIS,QZFYW2156440,62d8b57e-0d63-48a0-b856-546e50130534
click,2021-08-19,Egypt,Cairo,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-19,United States,Beloit,Fbg Duck,Batman,Batman,,aac07aa1-4a09-5154-901a-a353e45d454b
click,2021-08-19,United States,Houston,"Lil Baby, Lil Durk, Travis Scott",The Voice of the Heroes,Hats Off (feat. Travis Scott),USUG12101600,3f8df856-e7de-46e8-ad58-65b2dc89b41d
click,2021-08-19,France,Unknown,Hoàng Read,The Magic Bomb,The Magic Bomb - Extended Mix,FR59R2143389,8f990f44-6a5d-4294-ab0b-f74e0a8f3b25
click,2021-08-19,France,Denain,gnash,us,"i hate u, i love u (feat. olivia o'brien)",USAT21601051,1210448a-5857-4b98-86d1-5cf4bb993a08
click,2021-08-22,Germany,Bremen,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd
click,2021-08-22,Ghana,Accra,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c
click,2021-08-22,India,Ranchi,Bella Poarch,Build a Bitch,Build a Bitch,USWB12101016,a107c329-5d35-4c7d-8050-50bc69ce7dbc
click,2021-08-22,India,Bengaluru,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-22,Uganda,Unknown,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c
click,2021-08-22,France,Biganos,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c
click,2021-08-22,United Arab Emirates,Dubai,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c
click,2021-08-22,India,Ahmedabad,Roddy Ricch,Late At Night,Late At Night,USAT22102236,a82e72d8-523f-43ab-9fd0-992605d54b4e
click,2021-08-22,France,Paris,Surf Curse,Freaks,Freaks,USAT22102269,631c210a-b92b-4218-89ae-99a9a13c6d99
click,2021-08-22,Turkey,Unknown,"Reyanna Maria, Tyga",So Pretty,So Pretty,USUM72102159,e3e76165-f5dc-490d-a932-f31ee08e181d
click,2021-08-23,India,Ahmedabad,"Tyga, Moneybagg Yo",Splash (feat. Moneybagg Yo),Splash (feat. Moneybagg Yo),USUYG1371569,efa4cdfe-f905-4e60-9de3-17f3095a120f
click,2021-08-23,Pakistan,Cantt,Reyanna Maria,So Pretty,So Pretty,USUM72100871,23199824-9cf5-4b98-942a-34965c3b0cc2
click,2021-08-23,India,Patna,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-23,United States,Haines City,"Jay Wheeler, DJ Nelson",Platónico,Me Enamoré,USUYG1285508,adbae8d9-91ac-4f1a-a917-0caf72db460b
click,2021-08-23,Brazil,Ibirite,"Sub Urban, Bella Poarch",INFERNO,INFERNO,USWB12101521,92eb2fcc-1d3a-49fe-a000-916f92f8dcf9
click,2021-08-23,India,Pune,Justin Bieber,Justice,Peaches,USUM72102636,6add5818-33b1-4ab1-977d-435af50e9b10
click,2021-08-23,Oman,Muscat,L.Dre,Steven Universe,Steven Universe,QZFZ32084911,df57e9c4-e4db-406a-a4de-f9b5cb59fcf3
click,2021-08-23,India,Ahmedabad,PinkPantheress,Just for me,Just for me,GBAYE2101058,e2e39afa-648b-4163-97b0-ce742ea67550
click,2021-08-23,France,Grenoble,Ingratax,París,París,MXB952100097,81c63400-e7a7-44a0-9e2b-60117f828767
click,2021-08-23,Ecuador,Santo Domingo de los Colorados,Kina Grannis,Future Memories,Future Memories,QZHN42170324,97395927-4fe8-4021-9f4e-7253a863f82b
click,2021-08-23,United States,Charlotte,L.Dre,dear katara,dear katara,QZDA42028108,006af6a0-1f0d-4b0c-93bf-756af9071c06
click,2021-08-23,United States,Brownstown,Bo Burnham,Inside (The Songs),Bezos I,USA2P2122060,1cded359-7b54-4086-987e-4cae307a446f
click,2021-08-23,United Kingdom,Fulham,PinkPantheress,Pain,Pain,QZFZ52145391,fd647d87-4c7a-4dd1-92c6-0e7dd7fdf4f1
click,2021-08-23,Saudi Arabia,Riyadh,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-23,United States,Abilene,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3
click,2021-08-23,United States,Robson,"Kayla Nicole, Taylor Girlz, Flo Milli","Bundles 2 (feat. Flo Milli, Taylor Girlz)","Bundles 2 (feat. Flo Milli, Taylor Girlz)",QMCE32100359,fbf4b935-f961-4b13-b1d8-45ad47093559
click,2021-08-23,Saudi Arabia,Jeddah,Leonz,Among Us (Trap Remix),Among Us - Trap Remix,QZMEN2083109,57d2ac39-9a54-4674-b273-6ad9cdbb135d
click,2021-08-23,Canada,Toronto,Loren Gray,Piece of Work,Piece of Work,QM24S2103535,c89d0bb7-fdd0-4bda-a770-3abd16b45f2e
click,2021-08-23,Saudi Arabia,Tabuk,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-23,Iraq,Unknown,Vitamin A,Happy Birthday,Happy Birthday,US3DF1612162,f563adc4-d7c6-4d70-93d0-06bab552f642
click,2021-08-25,India,Pune,Chiky Dee Jay,Astronomia,Astronomia,ART0G1808448,7cf99126-2092-4b29-bdf9-a2f8ad5500ed
click,2021-08-25,United States,Clarkson,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
click,2021-08-25,United States,Atlanta,"Trippie Redd, Lil Uzi Vert",Holy Smokes (feat. Lil Uzi Vert),Holy Smokes,QZJ842001118,eedc8702-6bd2-499a-972f-260c35f72e0f
click,2021-08-25,Saudi Arabia,Riyadh,"Shawn Mendes, Tainy",Summer Of Love,Summer of Love (Shawn Mendes & Tainy),USUM72114707,d5317591-872a-487d-87cb-10a516643d5f
click,2021-08-25,United States,Greensburg,iamjuampi,Among Us,Among Us,QZK6J2095138,fe8a3fcd-7beb-4db0-8494-5238e1e1cab3
click,2021-08-25,India,Kolkata,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-25,United States,Unknown,Måneskin,Teatro d'ira - Vol. I,I WANNA BE YOUR SLAVE,ITB002100115,7d5f284b-8e57-4d74-adc6-3a757aaf3494
click,2021-08-25,India,Karnal,"Shawn Mendes, Tainy",Summer Of Love,Summer of Love (Shawn Mendes & Tainy),USUM72114707,d5317591-872a-487d-87cb-10a516643d5f
click,2021-08-25,United States,Unknown,"Don Toliver, Kali Uchis",Drugs N Hella Melodies (feat. Kali Uchis),Drugs N Hella Melodies (feat. Kali Uchis),USAT22102642,20c6481c-8770-4ca9-82be-01c4746a118d
click,2021-08-25,United States,Greensboro,Olivia Rodrigo,SOUR,good 4 u,USUG12101245,a4a6c5d9-eb71-4987-9e37-762aa9fc740b
click,2021-08-25,India,Lucknow,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c
click,2021-08-25,India,Chennai,Olivia Rodrigo,SOUR,happier,USUG12101254,41aa8dc7-36b0-4f9e-a8b4-777bf821bdbb
click,2021-08-25,India,Delhi,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-25,India,Kolkata,"Justin Bieber, Ludacris",My World 2.0,Baby,USUM70919263,38390938-0454-41fa-8dce-5e3af9710ecf
click,2021-08-25,Indonesia,Palu,"Shawn Mendes, Tainy",Summer Of Love,Summer of Love (Shawn Mendes & Tainy),USUM72114707,d5317591-872a-487d-87cb-10a516643d5f
click,2021-08-25,United States,Tempe,TV Culture,In My Home,In My Home,USAT22100025,76a15ee8-2c77-4b22-a96b-3ddbd72194da
click,2021-08-25,India,Lucknow,"Shawn Mendes, Tainy",Summer Of Love,Summer of Love (Shawn Mendes & Tainy),USUM72114707,d5317591-872a-487d-87cb-10a516643d5f
click,2021-08-25,India,Delhi,"Shawn Mendes, Tainy",Summer Of Love,Summer of Love (Shawn Mendes & Tainy),USUM72114707,d5317591-872a-487d-87cb-10a516643d5f
click,2021-08-25,Saudi Arabia,Jeddah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-25,Germany,Hamburg,"WILLOW, Travis Barker",t r a n s p a r e n t s o u l feat. Travis Barker,t r a n s p a r e n t s o u l feat. Travis Barker,QMJMT2103571,5821fd15-f95f-43f6-b43b-2fb13c3caacf
click,2021-08-23,Saudi Arabia,Riyadh,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-23,Saudi Arabia,Jeddah,Joji,In Tongues (Deluxe),worldstar money (interlude),USUYG1179135,10ec9b91-818c-4b44-a04d-7a058957ee17
click,2021-08-23,Saudi Arabia,Makkah,Joji,In Tongues (Deluxe),worldstar money (interlude),USUYG1179135,10ec9b91-818c-4b44-a04d-7a058957ee17
click,2021-08-23,Haiti,Port-au-Prince,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c
click,2021-08-23,Turkey,Adana,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd
click,2021-08-23,Kuwait,Kuwait City,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
click,2021-08-23,Saudi Arabia,Jeddah,"Tiësto, KAROL G",Don't Be Shy,Don't Be Shy,CYA112000981,69f88cfa-3a80-48f4-89ac-61fdc0cc43bf
click,2021-08-23,Germany,Sindelfingen,gnash,us,"i hate u, i love u (feat. olivia o'brien)",USAT21601051,1210448a-5857-4b98-86d1-5cf4bb993a08
click,2021-08-23,Serbia,Belgrade,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
click,2021-08-23,France,Marseille,"The Martinez Brothers, Fuego",PAP (Pendiente Al Paso),PAP (Pendiente Al Paso),USUYG1379533,0f737ba8-48f0-4eb1-b29c-01b082e75872
click,2021-08-19,Poland,Moscienica,Megan Thee Stallion,Thot Shit,Thot Shit,QMCE32100340,f6d1717b-7707-4747-a048-37a36bf4048c
click,2021-08-19,Croatia,Split,Marko Mandic,Ramdagadam EP,Dobar Dan,,e949704c-3e7b-55d9-9dad-55018bc77c94
click,2021-08-19,India,Surat,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3
click,2021-08-19,France,Montmorency,KenTheMan,I'm Perfect,I'm Perfect,US39N2102090,190c7170-4044-4c97-9709-926917155b02
click,2021-08-19,Turkey,Unknown,Pop Smoke,Meet The Woo,Dior,USUM71914275,e0e33efc-c062-4fa7-97d1-2c3d14432455
click,2021-08-19,Saudi Arabia,Jeddah,Adham Nabulsi,Splendor Songs,Keef Bhebak Hayk,,920b9a31-49ca-5709-8bf7-d0d4ca4553d1
click,2021-08-19,France,Saint-Pol-sur-Ternoise,DMX,The Definition of X: Pick Of The Litter,X Gon' Give It To Ya,USDJ20201374,bbab0036-2343-4717-8ae7-595bcb79c0e7
click,2021-08-19,Guyana,Georgetown,Loren Gray,Piece of Work,Piece of Work,QM24S2103535,c89d0bb7-fdd0-4bda-a770-3abd16b45f2e
click,2021-08-19,Saudi Arabia,Dammam,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-19,United Kingdom,Newcastle upon Tyne,Christina Perri,A Thousand Years,A Thousand Years,USAT21102141,f33886d8-612b-46c8-8d1b-db631523f1a4
click,2021-08-23,Saudi Arabia,Riyadh,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3
click,2021-08-23,Philippines,Davao City,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c
click,2021-08-23,Philippines,Davao City,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c
click,2021-08-23,Saudi Arabia,Jeddah,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
click,2021-08-23,India,New Delhi,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-23,Saudi Arabia,Dammam,Kidd Kenn,Get Lit,Get Lit,USUM72109436,83ed06b2-f8c4-4a3a-b47c-5b790a042d88
click,2021-08-23,United States,Hebbronville,PinkPantheress,Pain,Pain,QZFZ52145391,fd647d87-4c7a-4dd1-92c6-0e7dd7fdf4f1
click,2021-08-23,India,Mumbai,"Shawn Mendes, Tainy",Summer Of Love,Summer of Love (Shawn Mendes & Tainy),USUM72114707,d5317591-872a-487d-87cb-10a516643d5f
click,2021-08-23,Ukraine,Unknown,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-23,Saudi Arabia,Jeddah,Christina Perri,A Thousand Years,A Thousand Years,USAT21102141,f33886d8-612b-46c8-8d1b-db631523f1a4
click,2021-08-23,Bulgaria,Sofia,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9
click,2021-08-23,India,Chennai,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-23,Egypt,Cairo,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-23,France,Cluses,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9
click,2021-08-23,India,Kolkata,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
